Company Name,NAIC Company Code,Insurance Product Name,Sub Type Of Insurance,Filing Type,Filing Status,SERFF Tracking Number,Page Number,serf_num,state,page_url,form,auth_url,form_name,submission_date
United of Omaha Life Insurance Company,69868.0,America's Finest Woodworking Team - GLTD-825G,H11G.003 Long Term,Form,Closed - Filed,MUTM-125062548,93,125062548,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125062548,True,https://filingaccess.serff.com/sfa/home/SD,[],ui-button
United of Omaha Life Insurance Company,69868.0,American Association of Blood Blanks Inc 2013 GLUG-AQVW,H11G.003 Long Term,Form,Closed - Filed,MUTM-129271447,93,129271447,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129271447,True,https://filingaccess.serff.com/sfa/home/SD,"['Group term life certificate booklet', 'Group long-term disability certificate booklet', 'Group short-term disability certificate booklet']",10/29/13
United of Omaha Life Insurance Company,69868.0,Ariat International Inc 2015,H11G.002 Short Term,Form,Closed - Filed,MUTM-130387139,93,130387139,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130387139,True,https://filingaccess.serff.com/sfa/home/SD,['Group Voluntary Term Life Benefits Certificate Booklet'],1/4/16
United of Omaha Life Insurance Company,69868.0,Battery Systems Inc - 7000CI-U-EZ,H11G.003 Long Term,Form,Closed - Filed,MUTM-131324303,93,131324303,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131324303,True,https://filingaccess.serff.com/sfa/home/SD,['Group Short Term Disability Certificate'],1/3/18
United of Omaha Life Insurance Company,69868.0,Battery Systems Inc 2017,H11G.003 Long Term,Form,Closed - Approved,MUTM-130918365,93,130918365,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130918365,True,https://filingaccess.serff.com/sfa/home/SD,"['Group Voluntary Accident Benefits', 'Group Voluntary Long-Term Disability Benefits']",2/13/17
United of Omaha Life Insurance Company,69868.0,Boys and Girls Home and Family Services - GLUG-600I,H16G.002A Large Group Only - PPO,Form,Closed - Filed,MUTM-125267015,93,125267015,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125267015,True,https://filingaccess.serff.com/sfa/home/SD,"['Boys and Girls Home and Family Services, Inc, Certificate']",8/20/07
United of Omaha Life Insurance Company,69868.0,Central Purchasing LLC - GUC-AF4L,H11G.002 Short Term,Form,Closed - Filed,MUTM-126543558,93,126543558,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126543558,True,https://filingaccess.serff.com/sfa/home/SD,"['Cert Booklet', 'Cert Booklet']",3/16/10
United of Omaha Life Insurance Company,69868.0,Cert Book & Form 306GI-EZ 04,H03G.000 Health - Accidental Death & Dismemberment,Form,Closed - Filed,USPH-6J7Q85222/00-00/00-00/00,93,6J7Q85222/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=6J7Q85222/00,True,https://filingaccess.serff.com/sfa/home/SD,"['Cert Booklet', 'Cert Booklet']",3/16/10
United of Omaha Life Insurance Company,69868.0,Certificate Booklet for Policy GLTD-629G,H11G.003 Long Term,Form,Closed - Filed,MUTM-125061871,93,125061871,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125061871,True,https://filingaccess.serff.com/sfa/home/SD,['Certificate Booklet for Policy GLTD-629G'],12/14/06
United of Omaha Life Insurance Company,69868.0,Certificate Booklet for Policy GLTD-728I,H11G.003 Long Term,Form,Closed - Filed,MUTM-125300219,93,125300219,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125300219,True,https://filingaccess.serff.com/sfa/home/SD,['Group Long Term Disability Certificate'],9/21/07
United of Omaha Life Insurance Company,69868.0,Certificate Booklets for LTD & STD - GUC-AHZT,H11G.005 Combined Short Term and Long Term,Form,Closed - Filed,MUTM-126985038,93,126985038,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126985038,True,https://filingaccess.serff.com/sfa/home/SD,"['Certificate Booklet', 'Certificate Booklet']",1/13/11
United of Omaha Life Insurance Company,69868.0,Certificate Booklets for Policies GUG-15Y8 & GUG-16Y5,H11G.002 Short Term,Form,Closed - Filed,MUTM-125106858,93,125106858,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125106858,True,https://filingaccess.serff.com/sfa/home/SD,"['Certificate Booklet', 'Certificate Booklet', 'Certificate Booklet']",2/14/07
United of Omaha Life Insurance Company,69868.0,Certificate Booklets for Policy GLTD-774H,H11G.003 Long Term,Form,Closed - Filed,MUTM-125177126,93,125177126,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125177126,True,https://filingaccess.serff.com/sfa/home/SD,"['Certificate Booklet', 'Certificate Booklet']",5/10/07
United of Omaha Life Insurance Company,69868.0,Certificate Booklets for Policy GLUG-608G,H03G.000 Health - Accidental Death & Dismemberment,Form,Closed - Filed,MUTM-125045906,93,125045906,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125045906,True,https://filingaccess.serff.com/sfa/home/SD,['Certificate Booklet'],11/28/06
United of Omaha Life Insurance Company,69868.0,Certificate Booklets for Policy GUG-98W3; GLTD-98W3,H11G.005 Combined Short Term and Long Term,Form,Closed - Filed,USPH-6UPLDV685/00-00/00-00/00,93,6UPLDV685/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=6UPLDV685/00,True,https://filingaccess.serff.com/sfa/home/SD,['Certificate Booklet'],11/28/06
United of Omaha Life Insurance Company,69868.0,Citizens Bank of Edmond 2014 -GLUG-ARQU,H11G.005 Combined Short Term and Long Term,Form,Closed - Filed,MUTM-129424578,93,129424578,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129424578,True,https://filingaccess.serff.com/sfa/home/SD,"['Group basic life and accidental death and dismemberment certificate booklet', 'Group short-term disability certificate booklet', 'Group long-term disability certificates', 'Group long-term disability certificates', 'Group voluntary term life benefits']",2/20/14
United of Omaha Life Insurance Company,69868.0,City of Fargo - 12345GCB-LTD-EZ 11,H11G.005 Combined Short Term and Long Term,Form,Closed - Filed,MUTM-131238699,93,131238699,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131238699,True,https://filingaccess.serff.com/sfa/home/SD,['Group Long Term Disability Certificate'],10/20/17
United of Omaha Life Insurance Company,69868.0,Cognitive Professional Services 2014 - GLUG-ARZ8,H11G.002 Short Term,Form,Closed - Filed,MUTM-129433270,94,129433270,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129433270,True,https://filingaccess.serff.com/sfa/home/SD,"['Group term life certificate booklet', 'Group short-term disability certificate booklet']",2/26/14
United of Omaha Life Insurance Company,69868.0,Continental Research Corp - GVTL207G,H11G.002 Short Term,Form,Closed - Filed,MUTM-125041713,94,125041713,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125041713,True,https://filingaccess.serff.com/sfa/home/SD,"['Your Group Voluntary Term Life Benefits', 'Your Group Short Term Disability Benefits']",11/20/06
United of Omaha Life Insurance Company,69868.0,Continental Research Corp. - GLUG-207G,H11G.005 Combined Short Term and Long Term,Form,Closed - Filed,MUTM-125035660,94,125035660,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125035660,True,https://filingaccess.serff.com/sfa/home/SD,"['LTD Benefits -All Executives', 'LTD Benfits - All Eligible Office Personell & Sales Employees', 'LTD Benefits - All Eligible Plant Employees', 'AD&D Benefits', 'Group Certificate']",11/13/06
United of Omaha Life Insurance Company,69868.0,Continuation and Conversion Riders/Inserts-United of Omaha Life Insurance Company,Group Health - Major Medical,Form,Closed - Approved,USPH-5GXSUE361/00-00/00-00/00,94,5GXSUE361/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=5GXSUE361/00,True,https://filingaccess.serff.com/sfa/home/SD,"['LTD Benefits -All Executives', 'LTD Benfits - All Eligible Office Personell & Sales Employees', 'LTD Benefits - All Eligible Plant Employees', 'AD&D Benefits', 'Group Certificate']",11/13/06
United of Omaha Life Insurance Company,69868.0,Coordination of Benefits - 485GI-DENCOB-EZ 15 SD,H10G.000 Health - Dental,Form,Closed - Approved,MUTM-130055720,94,130055720,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130055720,True,https://filingaccess.serff.com/sfa/home/SD,['Coordination of Benefits'],4/29/15
United of Omaha Life Insurance Company,69868.0,Cornerstone Systems Northwest Inc - 12345GCB-LIFE-EZ 10,H11G.002 Short Term,Form,Closed - Filed,MUTM-131271682,94,131271682,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131271682,True,https://filingaccess.serff.com/sfa/home/SD,"['Group Term Life Certificate', 'Group Long Term Disability Certificate', 'Group Short Term Disability Certificate']",11/16/17
United of Omaha Life Insurance Company,69868.0,Creative Dining Services Inc - 12345GCB-STD-EZ 11,H11G.002 Short Term,Form,Closed - Filed,MUTM-130734169,94,130734169,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130734169,True,https://filingaccess.serff.com/sfa/home/SD,['Group Short Term Disability Booklet'],9/16/16
United of Omaha Life Insurance Company,69868.0,"Cummins Great Plains, Inc.",Group Health - Disability Income,Form,Closed - Approved,USPH-5CCQG5963/00-00/00-00/00,94,5CCQG5963/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=5CCQG5963/00,True,https://filingaccess.serff.com/sfa/home/SD,['Group Short Term Disability Booklet'],9/16/16
United of Omaha Life Insurance Company,69868.0,Darkblade Systems Corporation Inc 2014 South Dakota - GLUG-ATB6,H11G.002 Short Term,Form,Closed - Filed,MUTM-129844788,94,129844788,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129844788,True,https://filingaccess.serff.com/sfa/home/SD,"['Group long-term disability certificate bookle', 'Group long-term disability certificate bookle', 'Group basic life and accidental death and dismemberment certificate booklets', 'Group short-term disability certificate booklet', 'Group short-term disability certificate booklet']",12/12/14
United of Omaha Life Insurance Company,69868.0,Disability Income,H11G.003 Long Term,Form,Closed - Approved,MUTM-129357800,94,129357800,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129357800,True,https://filingaccess.serff.com/sfa/home/SD,"['Your Group Term Life Benefits', 'Your Group Term Life Benefits', 'Your Group Term Life Benefits', 'Your Group Term Life Benefits', 'Your Group Voluntary Term Life Benefits', 'Your Group Voluntary Term Life Benefits', 'Your Group Voluntary Term Life Benefits', 'Your Group Voluntary Term Life Benefits', 'Your Group Long-Term Disability Benefits', 'Your Group Long-Term Disability Benefits']",12/31/13
United of Omaha Life Insurance Company,69868.0,Disability Income - 2012 Alaris Group Inc.,H11G.002 Short Term,Form,Closed - Filed,MUTM-128623857,94,128623857,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=128623857,True,https://filingaccess.serff.com/sfa/home/SD,"['Your Group Short-Term Disability Benefits', 'Your Group Long-Term Disability Benefits', 'Your Group Long-Term Disability Benefits']",8/8/12
United of Omaha Life Insurance Company,69868.0,Disability Income - Group,H11G.002 Short Term,Form,Closed - Filed,MUTM-129417814,94,129417814,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129417814,True,https://filingaccess.serff.com/sfa/home/SD,['Group Short-Term Disability Certificate Booklet'],2/14/14
United of Omaha Life Insurance Company,69868.0,Disability Income - Group,H11G.003 Long Term,Form,Closed - Filed,MUTM-129392689,94,129392689,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129392689,True,https://filingaccess.serff.com/sfa/home/SD,"['Group Long-Term Disability Certificate Booklet', 'Group Short-Term Disability Certificate Booklet', 'Group Term-Life and Accidental Death and Dismemberment Certificate Booklet']",1/28/14
United of Omaha Life Insurance Company,69868.0,Disability Income Insurance,H11G.005 Combined Short Term and Long Term,Form,Closed - Filed,MUTM-127005941,94,127005941,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127005941,True,https://filingaccess.serff.com/sfa/home/SD,"['Long-Term Disability Benefits Certificate Booklet', 'Short-Term Disability Benefits Certificate Booklet', 'Short-Term Disability Benefits Certificate Booklet', 'Short-Term Disability Benefits Certificate Booklet']",1/27/11
United of Omaha Life Insurance Company,69868.0,Duke Aerial Equipment - 12345GCB-STD-EZ 11,H11G.002 Short Term,Form,Closed - Filed,MUTM-131351316,94,131351316,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131351316,True,https://filingaccess.serff.com/sfa/home/SD,['Group Voluntary Short Term Disability Certificate'],1/24/18
United of Omaha Life Insurance Company,69868.0,Eligibility Rider United,Group Health - Rider,Form,Closed - Approved,USPH-63JNA2639/00-00/00-00/00,94,63JNA2639/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=63JNA2639/00,True,https://filingaccess.serff.com/sfa/home/SD,['Group Voluntary Short Term Disability Certificate'],1/24/18
United of Omaha Life Insurance Company,69868.0,Endeavor Air - ACC-CERT-14 MN,H02G.000 Health - Accident Only,Form,Closed - Filed,MUTM-131270131,94,131270131,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131270131,True,https://filingaccess.serff.com/sfa/home/SD,"['Group Voluntary Accident Certificate', 'Group Voluntary Critical Illness Certificate']",11/15/17
United of Omaha Life Insurance Company,69868.0,Esurance GLUG-475E Informational Filing,H03G.000 Health - Accidental Death & Dismemberment,Form,Closed - Filed,USPH-6PLKRU651/00-00/00-00/00,94,6PLKRU651/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=6PLKRU651/00,True,https://filingaccess.serff.com/sfa/home/SD,"['Group Voluntary Accident Certificate', 'Group Voluntary Critical Illness Certificate']",11/15/17
United of Omaha Life Insurance Company,69868.0,Europa Sport Products LLC 2016,H11G.002 Short Term,Form,Closed - Filed,MUTM-130682527,94,130682527,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130682527,True,https://filingaccess.serff.com/sfa/home/SD,['Group Voluntary Short-Term Disability Benefits Certificate Booklet'],8/8/16
United of Omaha Life Insurance Company,69868.0,FACETS Update-United,Group Health - Major Medical,Form,Closed - Approved,USPH-5RQQX6527/00-00/00-00/00,94,5RQQX6527/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=5RQQX6527/00,True,https://filingaccess.serff.com/sfa/home/SD,['Group Voluntary Short-Term Disability Benefits Certificate Booklet'],8/8/16
United of Omaha Life Insurance Company,69868.0,Farm Progress Companies-GUPR-AGNE,H11G.005 Combined Short Term and Long Term,Form,Closed - Filed,MUTM-126786503,94,126786503,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126786503,True,https://filingaccess.serff.com/sfa/home/SD,"['Cert Book', 'Cert Book', 'Cert Book']",8/25/10
United of Omaha Life Insurance Company,69868.0,FedEx Supply Chain Distribution System - 12345GCB-STD-EZ 11,H11G.003 Long Term,Form,Closed - Filed,MUTM-131460989,94,131460989,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131460989,True,https://filingaccess.serff.com/sfa/home/SD,"['Group Long Term Disability Certificate', 'Group Short Term Disability Certificate']",4/13/18
United of Omaha Life Insurance Company,69868.0,"First National Nebraska, Inc Single Group - GLUG-622H",H03G.000 Health - Accidental Death & Dismemberment,Form,Closed - Filed,MUTM-125168682,94,125168682,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125168682,True,https://filingaccess.serff.com/sfa/home/SD,['First National Nebraska Group Certificate - GLUG-622H'],5/2/07
United of Omaha Life Insurance Company,69868.0,GLTD-114E Informational Filing,H11G.003 Long Term,Form,Closed - Filed,USPH-6LML9S469/00-00/00-00/00,94,6LML9S469/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=6LML9S469/00,True,https://filingaccess.serff.com/sfa/home/SD,['First National Nebraska Group Certificate - GLUG-622H'],5/2/07
United of Omaha Life Insurance Company,69868.0,GLTD-49D8,Group Health - Disability Income,Form,Closed - Approved,USPH-5N7PDY697/00-00/00-00/00,94,5N7PDY697/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=5N7PDY697/00,True,https://filingaccess.serff.com/sfa/home/SD,['First National Nebraska Group Certificate - GLUG-622H'],5/2/07
United of Omaha Life Insurance Company,69868.0,GLTD-737C Informational Filing,H11G.003 Long Term,Form,Closed - Filed,USPH-6LYRYV376/00-00/00-00/00,94,6LYRYV376/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=6LYRYV376/00,True,https://filingaccess.serff.com/sfa/home/SD,['First National Nebraska Group Certificate - GLUG-622H'],5/2/07
United of Omaha Life Insurance Company,69868.0,GLTD-85T3,Group Health - Disability Income,Form,Closed - Approved,USPH-5MTPLU495/00-00/00-00/00,94,5MTPLU495/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=5MTPLU495/00,True,https://filingaccess.serff.com/sfa/home/SD,['First National Nebraska Group Certificate - GLUG-622H'],5/2/07
United of Omaha Life Insurance Company,69868.0,GLTD-90B4,Group Health - Disability Income,Form,Closed - Approved,USPH-5S4Q9U372/00-00/00-00/00,94,5S4Q9U372/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=5S4Q9U372/00,True,https://filingaccess.serff.com/sfa/home/SD,['First National Nebraska Group Certificate - GLUG-622H'],5/2/07
United of Omaha Life Insurance Company,69868.0,GLTD-92H4,Group Health - Disability Income,Form,Closed - Approved,USPH-5VNL27673/00-00/00-00/00,94,5VNL27673/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=5VNL27673/00,True,https://filingaccess.serff.com/sfa/home/SD,['First National Nebraska Group Certificate - GLUG-622H'],5/2/07
United of Omaha Life Insurance Company,69868.0,GLTD-95H7,Group Health - Disability Income,Form,Closed - Approved,USPH-5YHQAT388/00-00/00-00/00,94,5YHQAT388/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=5YHQAT388/00,True,https://filingaccess.serff.com/sfa/home/SD,['First National Nebraska Group Certificate - GLUG-622H'],5/2/07
United of Omaha Life Insurance Company,69868.0,GLUG-114E Informational Filing,H03G.000 Health - Accidental Death & Dismemberment,Form,Closed - Filed,USPH-6LMKNH120/00-00/00-00/00,94,6LMKNH120/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=6LMKNH120/00,True,https://filingaccess.serff.com/sfa/home/SD,['First National Nebraska Group Certificate - GLUG-622H'],5/2/07
United of Omaha Life Insurance Company,69868.0,GLUG-502D-Vetrans of Foreign Wars,H03G.000 Health - Accidental Death & Dismemberment,Form,Closed - Approved,USPH-6L7K5K670/00-00/00-00/00,94,6L7K5K670/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=6L7K5K670/00,True,https://filingaccess.serff.com/sfa/home/SD,['First National Nebraska Group Certificate - GLUG-622H'],5/2/07
United of Omaha Life Insurance Company,69868.0,GLUG-629G,H03G.000 Health - Accidental Death & Dismemberment,Form,Closed - Filed,MUTM-125046729,94,125046729,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125046729,True,https://filingaccess.serff.com/sfa/home/SD,['Group Life and Accidental Death and Dismemberment Benefits'],11/28/06
United of Omaha Life Insurance Company,69868.0,GLUG-737C Infomational Filing,H03G.000 Health - Accidental Death & Dismemberment,Form,Closed - Filed,USPH-6LYS98266/00-00/00-00/00,94,6LYS98266/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=6LYS98266/00,True,https://filingaccess.serff.com/sfa/home/SD,['Group Life and Accidental Death and Dismemberment Benefits'],11/28/06
United of Omaha Life Insurance Company,69868.0,GLUG-95H7,Group Health - Accident/Sickness,Form,Closed - Approved,USPH-5YHPQU988/00-00/00-00/00,94,5YHPQU988/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=5YHPQU988/00,True,https://filingaccess.serff.com/sfa/home/SD,['Group Life and Accidental Death and Dismemberment Benefits'],11/28/06
United of Omaha Life Insurance Company,69868.0,GN Hearing Care Corporation - 12345GCB-STD-EZ 11,H11G.004 Other,Form,Closed - Filed,MUTM-131283221,94,131283221,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131283221,True,https://filingaccess.serff.com/sfa/home/SD,['Group Short Term Disability Certificate'],11/28/17
United of Omaha Life Insurance Company,69868.0,Group - GUPR-ABHK,H11G.003 Long Term,Form,Closed - Filed,MUTM-125955392,94,125955392,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125955392,True,https://filingaccess.serff.com/sfa/home/SD,"['Long Term Disability Policy', 'Short Term Disability Policy', 'Term Life Policy', 'Long Term Disability Certificate', 'Short Term Disability Certificate', 'Short Term Disability Certificate', 'Short Term Disability Certificate', 'Term Life Certificate']",12/18/08
United of Omaha Life Insurance Company,69868.0,Group Accident,H02G.000 Health - Accident Only,Form,Closed - Approved,MUTM-129429392,94,129429392,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129429392,True,https://filingaccess.serff.com/sfa/home/SD,"['Group Accident Certificate', 'Group Accident Certificate', 'Group Accident Certificate', 'Outline of Coverage', 'Outline of Coverage', 'Outline of Coverage']",3/21/14
United of Omaha Life Insurance Company,69868.0,Group Accident Certificate - GACC2025C SD,H02G.000 Health - Accident Only,Form,Closed - Approved,MUTM-134654269,94,134654269,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134654269,True,https://filingaccess.serff.com/sfa/home/SD,"['Group Accident Certificate', 'Group Accident Certificate', 'Group Accident Certificate', 'Pricing', 'Pricing']",9/2/25
United of Omaha Life Insurance Company,69868.0,Group Accident Certificate Booklet- ACC-CERT-14 ND,H02G.000 Health - Accident Only,Form,Closed - Filed,MUTM-132531425,94,132531425,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132531425,True,https://filingaccess.serff.com/sfa/home/SD,['Group Accident Certificate Booklet'],9/16/20
United of Omaha Life Insurance Company,69868.0,Group accident certificate booklets - ACC-CERT-14 OK,H07G.001 Critical Illness,Form,Closed - Filed,MUTM-132480684,94,132480684,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132480684,True,https://filingaccess.serff.com/sfa/home/SD,"['Group accident certificate booklets', 'Group critical illness certificate booklets']",8/3/20
United of Omaha Life Insurance Company,69868.0,Group Accident ET 2024 South Dakota,H02G.000 Health - Accident Only,Form,Closed - Filed,MUTM-134470069,94,134470069,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134470069,True,https://filingaccess.serff.com/sfa/home/SD,['Group Accident Form Refresh 2024'],3/24/25
United of Omaha Life Insurance Company,69868.0,Group Accident Only Certificates - ACC-CERT-14,H02G.000 Health - Accident Only,Form,Closed - Filed,MUTM-133675343,94,133675343,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133675343,True,https://filingaccess.serff.com/sfa/home/SD,"['Group Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate', 'GGroup Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate', 'GGroup Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate', 'Group Accident Only Certificate']",5/18/23
United of Omaha Life Insurance Company,69868.0,Group Accident Rates and Riders 2024 ACC-CERT-14 HSBR SD,H02G.000 Health - Accident Only,Form,Closed - Approved,MUTM-134279609,94,134279609,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134279609,True,https://filingaccess.serff.com/sfa/home/SD,"['Health Screening Benefit Rider', 'Child Sports Injury Booster Rider']",10/10/24
United of Omaha Life Insurance Company,69868.0,Group Accidental Death & Dismemberment and Long-Term Disability Insurance - GLUG-AB7Z,H03G.000 Health - Accidental Death & Dismemberment,Form,Closed - Filed,MUTM-125863931,94,125863931,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125863931,True,https://filingaccess.serff.com/sfa/home/SD,"['Certificate Booklet for Policy GLUG-AB7Z - Officers enrolled', 'Certificate Booklet for Policy GLUG-AB7Z - Officers not enrolled', 'Certificate Booklet for Policy GLUG-AB7Z - Sales Representatives enrolled', 'Certificate Booklet for Policy GLUG-AB7Z - Managers/Supervisors enrolled', 'Certificate Booklet for Policy GLUG-AB7Z - Non-Sales Employees enrolled', 'Certificate Booklet for Policy GLTD-AB7Z - Officers enrolled', 'Certificate Booklet for Policy GLTD-AB7Z - Officers not enrolled', 'Certificate Booklet for Policy GLTD-AB7Z - Managers/Supervisors enrolled', 'Certificate Booklet for Policy GLTD-AB7Z - Managers/Supervisors not enrolled', 'Certificate Booklet for Policy GLTD-AB7Z - Directors of Business Developement']",10/17/08
United of Omaha Life Insurance Company,69868.0,Group Certificate Booklet,H20G.000 Health - Vision,Form,Closed - Filed,MUTM-132908005,94,132908005,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132908005,True,https://filingaccess.serff.com/sfa/home/SD,['Group Vision Certificate Booklet'],7/13/21
United of Omaha Life Insurance Company,69868.0,Group Certificate Booklet,H20G.000 Health - Vision,Form,Closed - Filed,MUTM-133149869,94,133149869,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133149869,True,https://filingaccess.serff.com/sfa/home/SD,['Group Voluntary Vision Certificate Booklet'],2/14/22
United of Omaha Life Insurance Company,69868.0,Group Certificate Booklet - 12345GCB-CI-13 MN,H07G.001 Critical Illness,Form,Closed - Filed,MUTM-133511971,94,133511971,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133511971,True,https://filingaccess.serff.com/sfa/home/SD,"['Group Critical Illness Benefits Certificate Booklet', 'Group Accident Benefits Certificate Booklet']",1/4/23
United of Omaha Life Insurance Company,69868.0,Group Certificate Booklet - 12345GCB-LTD-EZ 11,H11G.003 Long Term,Form,Closed - Filed,MUTM-133394553,94,133394553,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133394553,True,https://filingaccess.serff.com/sfa/home/SD,['Group Long Term Disability'],9/9/22
