Company Name,NAIC Company Code,Insurance Product Name,Sub Type Of Insurance,Filing Type,Filing Status,SERFF Tracking Number,Page Number,serf_num,state,page_url,form,auth_url,form_name,submission_date
Metropolitan Life Insurance Company,65978.0,Group Accident & Health Insurance,H10G.000 Health - Dental,Form,Closed - Approved,META-128628926,51,128628926,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=128628926,True,https://filingaccess.serff.com/sfa/home/SD,[],8/9/12
Metropolitan Life Insurance Company,65978.0,Group Accident & Health Insurance,H11G.003 Long Term,Form,Closed - Approved,META-132469384,51,132469384,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132469384,True,https://filingaccess.serff.com/sfa/home/SD,['CERTIFICATE RIDER'],7/23/20
Metropolitan Life Insurance Company,65978.0,Group Accident & Health Insurance,H07G.001 Critical Illness,Form,Closed - Approved,META-126873446,51,126873446,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126873446,True,https://filingaccess.serff.com/sfa/home/SD,"['Certificate Form', 'Certificate Form', 'Certificate Form', 'Enrollment Form', 'Rider form', 'Outline of Coverage', 'Outline of Coverage']",10/22/10
Metropolitan Life Insurance Company,65978.0,Group Accident and Health Insurance,H07G.001 Critical Illness,Form,Closed - Disapproved,META-126571397,51,126571397,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126571397,True,https://filingaccess.serff.com/sfa/home/SD,"['Group Policy', 'Certificate Insert Page', 'Certificate Insert Page', 'Certificate Insert Page', 'Certificate Insert Page', 'Certificate Insert Page', 'Certificate Insert Page', 'Certificate Insert Page']",4/5/10
Metropolitan Life Insurance Company,65978.0,Group Accident and Health Insurance,H07G.001 Critical Illness,Form,Closed - Disapproved,META-126423868,51,126423868,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126423868,True,https://filingaccess.serff.com/sfa/home/SD,"['Group Policy Insert Pages', 'Certificate Insert Page', 'Certificate Insert Page', 'Certificate Insert Page', 'Certificate Insert Page', 'Certificate Insert Page', 'Certificate Insert Page', 'Certificate Insert Page']",1/7/10
Metropolitan Life Insurance Company,65978.0,Group Accident and Health Insurance,H07G.001 Critical Illness,Form,Closed - Filed,META-128611756,51,128611756,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=128611756,True,https://filingaccess.serff.com/sfa/home/SD,['Certificate Rider'],8/1/12
Metropolitan Life Insurance Company,65978.0,Group Accident and Health Insurance,H07G.001 Critical Illness,Form,Closed - Approved,META-126579403,51,126579403,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126579403,True,https://filingaccess.serff.com/sfa/home/SD,"['Group Policy', 'Certificate Insert Page', 'Certificate Insert Page', 'Certificate Insert Page', 'Certificate Insert Page', 'Certificate Insert Page', 'Certificate Insert Page', 'Certificate Insert Page']",4/9/10
Metropolitan Life Insurance Company,65978.0,Group Accident and Health Insurance Form,H11G.005 Combined Short Term and Long Term,Form,Closed - Approved,META-126509523,51,126509523,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126509523,True,https://filingaccess.serff.com/sfa/home/SD,['Explanation of Variable Material'],2/23/10
Metropolitan Life Insurance Company,65978.0,Group Accident Insurance,H02G.000 Health - Accident Only,Form,Closed - Approved,META-134237016,51,134237016,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134237016,True,https://filingaccess.serff.com/sfa/home/SD,[],9/5/24
Metropolitan Life Insurance Company,65978.0,Group Accident Insurance,H02G.000 Health - Accident Only,Form,Closed - Approved,META-134487647,51,134487647,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134487647,True,https://filingaccess.serff.com/sfa/home/SD,['Certificate Rider'],5/9/25
Metropolitan Life Insurance Company,65978.0,Group Accident Insurance,H02G.000 Health - Accident Only,Form,Closed - Disapproved,META-134131856,51,134131856,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134131856,True,https://filingaccess.serff.com/sfa/home/SD,[],6/3/24
Metropolitan Life Insurance Company,65978.0,Group Accident Insurance,H02G.000 Health - Accident Only,Form,Closed - Approved,META-134689969,51,134689969,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134689969,True,https://filingaccess.serff.com/sfa/home/SD,[],9/30/25
Metropolitan Life Insurance Company,65978.0,Group Accident Insurance,H02G.000 Health - Accident Only,Form,Closed - Approved,META-132431719,51,132431719,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132431719,True,https://filingaccess.serff.com/sfa/home/SD,"['CERTIFICATE RIDER', 'CERTIFICATE RIDER']",6/22/20
Metropolitan Life Insurance Company,65978.0,Group Critical Illness,H07G.001 Critical Illness,Form,Closed - Filed,META-131231610,51,131231610,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131231610,True,https://filingaccess.serff.com/sfa/home/SD,[],10/16/17
Metropolitan Life Insurance Company,65978.0,Group Critical Illness,H07G.001 Critical Illness,Form,Closed - Filed,META-131087649,51,131087649,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131087649,True,https://filingaccess.serff.com/sfa/home/SD,[],6/26/17
Metropolitan Life Insurance Company,65978.0,Group Critical Illness Insurance,H07G.001 Critical Illness,Form,Closed - Approved,META-134237022,52,134237022,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134237022,True,https://filingaccess.serff.com/sfa/home/SD,[],9/5/24
Metropolitan Life Insurance Company,65978.0,Group Critical Illness Insurance,H07G.001 Critical Illness,Form,Closed - Disapproved,META-133891162,52,133891162,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133891162,True,https://filingaccess.serff.com/sfa/home/SD,[],11/15/23
Metropolitan Life Insurance Company,65978.0,Group Critical Illness Insurance,H07G.001 Critical Illness,Form,Closed - Filed,META-133679304,52,133679304,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133679304,True,https://filingaccess.serff.com/sfa/home/SD,[],5/17/23
Metropolitan Life Insurance Company,65978.0,Group Critical Illness Insurance,H07G.001 Critical Illness,Form,Closed - Filed,META-133807034,52,133807034,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133807034,True,https://filingaccess.serff.com/sfa/home/SD,[],9/7/23
Metropolitan Life Insurance Company,65978.0,Group Critical Illness Insurance,H07G.001 Critical Illness,Form,Closed - Approved,META-134693045,52,134693045,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134693045,True,https://filingaccess.serff.com/sfa/home/SD,[],10/2/25
Metropolitan Life Insurance Company,65978.0,Group Critical Illness Insurance,H07G.001 Critical Illness,Form,Closed - Approved,META-133000801,52,133000801,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133000801,True,https://filingaccess.serff.com/sfa/home/SD,['Certificate Rider'],9/30/21
Metropolitan Life Insurance Company,65978.0,Group Critical Insurance,H07G.001 Critical Illness,Form,Closed - Approved,META-131923855,52,131923855,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131923855,True,https://filingaccess.serff.com/sfa/home/SD,"['CERTIFICATE OF INSURANCE', 'CERTIFICATE OF INSURANCE', 'CERTIFICATE RIDER']",5/1/19
Metropolitan Life Insurance Company,65978.0,Group Dental Insurance,H10G.000 Health - Dental,Form,Closed - Filed,META-134368030,52,134368030,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134368030,True,https://filingaccess.serff.com/sfa/home/SD,[],1/3/25
Metropolitan Life Insurance Company,65978.0,Group Dental Insurance,H10G.000 Health - Dental,Form,Closed - Filed,META-133808658,52,133808658,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133808658,True,https://filingaccess.serff.com/sfa/home/SD,[],9/8/23
Metropolitan Life Insurance Company,65978.0,Group Dental Insurance,H10G.000 Health - Dental,Form,Closed - Disapproved,META-133369368,52,133369368,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133369368,True,https://filingaccess.serff.com/sfa/home/SD,[],8/17/22
Metropolitan Life Insurance Company,65978.0,Group Dental Insurance,H10G.000 Health - Dental,Form,Closed - Filed,META-133909132,52,133909132,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133909132,True,https://filingaccess.serff.com/sfa/home/SD,[],12/1/23
Metropolitan Life Insurance Company,65978.0,Group Dental Insurance,H10G.000 Health - Dental,Form,Closed - Filed,META-133908651,52,133908651,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133908651,True,https://filingaccess.serff.com/sfa/home/SD,[],12/1/23
Metropolitan Life Insurance Company,65978.0,Group Dental Insurance,H10G.000 Health - Dental,Form,Closed - Filed,META-134409500,52,134409500,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134409500,True,https://filingaccess.serff.com/sfa/home/SD,[],2/7/25
Metropolitan Life Insurance Company,65978.0,Group Dental Insurance,H10G.000 Health - Dental,Form,Closed - Filed,META-133132975,52,133132975,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133132975,True,https://filingaccess.serff.com/sfa/home/SD,[],2/1/22
Metropolitan Life Insurance Company,65978.0,Group Disability Income Insurance,H11G.003 Long Term,Form,Closed - Approved,META-134556078,52,134556078,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134556078,True,https://filingaccess.serff.com/sfa/home/SD,[],6/2/25
Metropolitan Life Insurance Company,65978.0,Group Disability Income Insurance,H11G.005 Combined Short Term and Long Term,Form,Closed - Approved,META-133008801,52,133008801,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133008801,True,https://filingaccess.serff.com/sfa/home/SD,['Certificate Rider'],10/6/21
Metropolitan Life Insurance Company,65978.0,Group Disability Income Insurance,H11G.005 Combined Short Term and Long Term,Form,Closed - Approved,META-133804000,52,133804000,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133804000,True,https://filingaccess.serff.com/sfa/home/SD,[],9/5/23
Metropolitan Life Insurance Company,65978.0,Group Disability Income Insurance,H11G.005 Combined Short Term and Long Term,Form,Closed - Disapproved,META-134131199,52,134131199,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134131199,True,https://filingaccess.serff.com/sfa/home/SD,[],6/3/24
Metropolitan Life Insurance Company,65978.0,Group Disability Income Insurance,H11G.005 Combined Short Term and Long Term,Form,Closed - Filed,META-132670279,52,132670279,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132670279,True,https://filingaccess.serff.com/sfa/home/SD,"['CERTIFICATE OF INSURANCE', 'CERTIFICATE OF INSURANCE', 'CERTIFICATE OF INSURANCE', 'CERTIFICATE OF INSURANCE', 'CERTIFICATE OF INSURANCE', 'CERTIFICATE OF INSURANCE']",1/7/21
Metropolitan Life Insurance Company,65978.0,Group Health,H07G.001 Critical Illness,Form,Closed - Filed,META-130052890,52,130052890,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130052890,True,https://filingaccess.serff.com/sfa/home/SD,[],4/28/15
Metropolitan Life Insurance Company,65978.0,Group Health - Accident Only,H02G.000 Health - Accident Only,Form,Closed - Disapproved,META-133891636,52,133891636,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133891636,True,https://filingaccess.serff.com/sfa/home/SD,[],11/15/23
Metropolitan Life Insurance Company,65978.0,Group Health - Accident Only,H02G.000 Health - Accident Only,Form,Closed - Approved,META-130141554,52,130141554,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130141554,True,https://filingaccess.serff.com/sfa/home/SD,"['Policy Insert Page', 'Certificate Insert Page']",6/25/15
Metropolitan Life Insurance Company,65978.0,Group Health - Accident Only,H02G.000 Health - Accident Only,Form,Closed - Approved,META-133682615,52,133682615,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133682615,True,https://filingaccess.serff.com/sfa/home/SD,[],5/19/23
Metropolitan Life Insurance Company,65978.0,Group Health - Disability Income,H11G.002 Short Term,Form,Closed - Approved,META-131123511,52,131123511,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131123511,True,https://filingaccess.serff.com/sfa/home/SD,[],7/19/17
Metropolitan Life Insurance Company,65978.0,Group Health - Vision,H20G.000 Health - Vision,Form,Closed - Approved,META-129988633,52,129988633,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129988633,True,https://filingaccess.serff.com/sfa/home/SD,[],3/20/15
Metropolitan Life Insurance Company,65978.0,Group Health Dental,H10G.000 Health - Dental,Form,Closed - Filed,META-133864327,52,133864327,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133864327,True,https://filingaccess.serff.com/sfa/home/SD,[],10/24/23
Metropolitan Life Insurance Company,65978.0,Group Health Dental,H10G.000 Health - Dental,Form,Closed - Disapproved,META-133823444,52,133823444,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133823444,True,https://filingaccess.serff.com/sfa/home/SD,[],9/20/23
Metropolitan Life Insurance Company,65978.0,Group Health Disability Income,H11G.002 Short Term,Form,Closed - Approved,META-131273469,52,131273469,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131273469,True,https://filingaccess.serff.com/sfa/home/SD,['Certificate Rider'],11/20/17
Metropolitan Life Insurance Company,65978.0,Group Health Disability Income,H11G.005 Combined Short Term and Long Term,Form,Closed - Approved,META-130139888,52,130139888,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130139888,True,https://filingaccess.serff.com/sfa/home/SD,"['Policy Endorsement', 'Policy Amendment', 'Certificate Rider', 'Certificate Rider']",6/26/15
Metropolitan Life Insurance Company,65978.0,Group Health Disability Income,H11G.005 Combined Short Term and Long Term,Form,Closed - Filed,META-130994105,52,130994105,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130994105,True,https://filingaccess.serff.com/sfa/home/SD,[],4/10/17
Metropolitan Life Insurance Company,65978.0,Group Health Disability Income,H11G.005 Combined Short Term and Long Term,Form,Closed - Approved,META-132307854,52,132307854,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132307854,True,https://filingaccess.serff.com/sfa/home/SD,"['Certificate Insert Page', 'Certificate Insert Page', 'Certificate Insert Page', 'Certificate Insert Page', 'Certificate Insert Page', 'Certificate Insert Page', 'Certificate Insert Page', 'Certificate Insert Page']",3/24/20
Metropolitan Life Insurance Company,65978.0,Group Health Disability Income,H11G.005 Combined Short Term and Long Term,Form,Closed - Approved,META-129823436,52,129823436,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129823436,True,https://filingaccess.serff.com/sfa/home/SD,"['Certificate Insert Page', 'Certificate Insert Page', 'Certificate Insert Page']",11/25/14
Metropolitan Life Insurance Company,65978.0,Group Health Disability Income,H11G.005 Combined Short Term and Long Term,Form,Closed - Approved,META-129429828,52,129429828,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129429828,True,https://filingaccess.serff.com/sfa/home/SD,"['Certificate Rider', 'Certificate Rider']",3/12/14
Metropolitan Life Insurance Company,65978.0,Group Health Disability Income,H11G.005 Combined Short Term and Long Term,Form,Closed - Approved,META-129548230,52,129548230,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129548230,True,https://filingaccess.serff.com/sfa/home/SD,"['Certificate Insert Page', 'Certificate Insert Page', 'Certificate Rider', 'Table 12 Table 28 Exhibit 22']",5/27/14
Metropolitan Life Insurance Company,65978.0,Group Health Disability Insurance,H11G.002 Short Term,Form,Closed - Filed,META-134625744,52,134625744,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134625744,True,https://filingaccess.serff.com/sfa/home/SD,[],8/1/25
Metropolitan Life Insurance Company,65978.0,Group Health Hospital Indemnity,H02G.000 Health - Accident Only,Form,Closed - Filed,META-133808663,52,133808663,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133808663,True,https://filingaccess.serff.com/sfa/home/SD,[],9/8/23
Metropolitan Life Insurance Company,65978.0,Group Health Insurance,H10G.000 Health - Dental,Form,Closed - Approved,META-130336432,52,130336432,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130336432,True,https://filingaccess.serff.com/sfa/home/SD,['Certificate Form'],11/18/15
Metropolitan Life Insurance Company,65978.0,Group Health Insurance,H10G.000 Health - Dental,Form,Closed - Approved,META-130847947,52,130847947,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130847947,True,https://filingaccess.serff.com/sfa/home/SD,"['Certificate Rider', 'Certificate Rider']",12/16/16
Metropolitan Life Insurance Company,65978.0,Group Health Insurance,H10G.000 Health - Dental,Form,Closed - Approved,META-131452986,52,131452986,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131452986,True,https://filingaccess.serff.com/sfa/home/SD,['Certificate Rider'],4/6/18
Metropolitan Life Insurance Company,65978.0,Group Health Insurance,H11G.001 Business Overhead Expense,Form,Closed - Approved,META-130851041,52,130851041,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130851041,True,https://filingaccess.serff.com/sfa/home/SD,"['Certificate Insert Page', 'Certificate Insert Page', 'Certificate Insert Page', 'Certificate Insert Page', 'Certificate Insert Page', 'Certificate Insert Page', 'Certificate Insert Page', 'Certificate Insert Page']",12/20/16
Metropolitan Life Insurance Company,65978.0,Group Health Vision,H20G.000 Health - Vision,Form,Closed - Approved,META-133716071,52,133716071,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133716071,True,https://filingaccess.serff.com/sfa/home/SD,[],6/20/23
Metropolitan Life Insurance Company,65978.0,Group Health – Accident Only,H02G.000 Health - Accident Only,Form,Closed - Approved,META-130454991,52,130454991,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130454991,True,https://filingaccess.serff.com/sfa/home/SD,"['Certificate Form', 'Policy (Face Page)']",3/11/16
Metropolitan Life Insurance Company,65978.0,Group Health – Accident Only,H02G.000 Health - Accident Only,Form,Closed - Approved,META-134094541,52,134094541,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134094541,True,https://filingaccess.serff.com/sfa/home/SD,['Certificate Rider'],5/31/24
Metropolitan Life Insurance Company,65978.0,Group Health – Accident Only,H02G.000 Health - Accident Only,Form,Closed - Approved,META-133964723,52,133964723,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133964723,True,https://filingaccess.serff.com/sfa/home/SD,['Certificate Rider'],1/25/24
Metropolitan Life Insurance Company,65978.0,Group Health – Accident Only,H02G.000 Health - Accident Only,Form,Closed - Filed,META-130740960,52,130740960,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130740960,True,https://filingaccess.serff.com/sfa/home/SD,['Certificate Rider'],9/22/16
Metropolitan Life Insurance Company,65978.0,Group Health – Hospital Indemnity,H14G.000 Health - Hospital Indemnity,Form,Closed - Approved,META-130917412,52,130917412,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130917412,True,https://filingaccess.serff.com/sfa/home/SD,"['Certificate of Hospital Indemnity Insurance', 'Certificate of Hospital Indemnity Insurance', 'Certificate of Hospital Indemnity Insurance', 'Certificate of Hospital Indemnity Insurance', 'Certificate Rider', 'Benefit Supplement Certificate Rider']",2/16/17
Metropolitan Life Insurance Company,65978.0,Group Health – Hospital Indemnity,H14G.000 Health - Hospital Indemnity,Form,Closed - Filed,META-131134227,52,131134227,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131134227,True,https://filingaccess.serff.com/sfa/home/SD,[],7/27/17
Metropolitan Life Insurance Company,65978.0,Group Health – Specified Disease – Limited Benefit,H07G.001 Critical Illness,Form,Closed - Approved,META-134516081,52,134516081,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134516081,True,https://filingaccess.serff.com/sfa/home/SD,['Certificate Rider'],5/15/25
Metropolitan Life Insurance Company,65978.0,Group Health – Specified Disease – Limited Benefit,H07G.001 Critical Illness,Form,Closed - Filed,META-130741530,52,130741530,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130741530,True,https://filingaccess.serff.com/sfa/home/SD,['Certificate Rider'],9/22/16
Metropolitan Life Insurance Company,65978.0,Group Health – Specified Disease – Limited Benefit,H07G.001 Critical Illness,Form,Closed - Approved,META-134396861,52,134396861,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134396861,True,https://filingaccess.serff.com/sfa/home/SD,"['Certificate Rider', 'Certificate Rider']",2/5/25
Metropolitan Life Insurance Company,65978.0,Group Health-Disability Income,H11G.003 Long Term,Form,Closed - Approved,META-132784848,52,132784848,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132784848,True,https://filingaccess.serff.com/sfa/home/SD,['Certificate Rider'],3/30/21
Metropolitan Life Insurance Company,65978.0,Group Health-Disability Income,H11G.005 Combined Short Term and Long Term,Form,Closed - Approved,META-133951170,52,133951170,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133951170,True,https://filingaccess.serff.com/sfa/home/SD,"['Certificate Rider', 'Policy Endorsement', 'Certificate Insert Page']",4/15/24
Metropolitan Life Insurance Company,65978.0,Group Health-Disability Income,H11G.005 Combined Short Term and Long Term,Form,Closed - Filed,META-134396437,52,134396437,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134396437,True,https://filingaccess.serff.com/sfa/home/SD,"['Certificate', 'Certificate', 'Certificate', 'Certificate Rider']",1/29/25
Metropolitan Life Insurance Company,65978.0,Group Health-Disability Income,H11G.005 Combined Short Term and Long Term,Form,Closed - Filed,META-133807693,52,133807693,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133807693,True,https://filingaccess.serff.com/sfa/home/SD,[],9/8/23
Metropolitan Life Insurance Company,65978.0,Group Health-Hospital Indemnity,H14G.000 Health - Hospital Indemnity,Form,Closed - Disapproved,META-134131434,52,134131434,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134131434,True,https://filingaccess.serff.com/sfa/home/SD,[],6/3/24
Metropolitan Life Insurance Company,65978.0,Group Health-Specified Disease,H07G.001 Critical Illness,Form,Closed - Approved,META-130140618,52,130140618,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130140618,True,https://filingaccess.serff.com/sfa/home/SD,"['Policy Insert Page', 'Policy Insert Page', 'Certificte Insert Page', 'Certificte Insert Page']",6/25/15
Metropolitan Life Insurance Company,65978.0,Group Health-Specified Disease-Limited Benefit,H07G.001 Critical Illness,Form,Closed - Approved,META-134027078,52,134027078,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134027078,True,https://filingaccess.serff.com/sfa/home/SD,"['Certificate Rider', 'Certificate Rider']",3/15/24
Metropolitan Life Insurance Company,65978.0,Group Health-Specified Disease-Limited Benefit,H07G.001 Critical Illness,Form,Closed - Disapproved,META-134131826,52,134131826,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134131826,True,https://filingaccess.serff.com/sfa/home/SD,[],6/3/24
Metropolitan Life Insurance Company,65978.0,Group Health-Vision,H20G.000 Health - Vision,Form,Closed - Approved,META-133073238,52,133073238,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133073238,True,https://filingaccess.serff.com/sfa/home/SD,"['Certificate Insert Page', 'Certificate Insert Page', 'Certificate Insert Page', 'Certificate Insert Page', 'Certificate Insert Page', 'Certificate Insert Page', 'Certificate Insert Page', 'Certificate Rider']",12/6/21
Metropolitan Life Insurance Company,65978.0,Group Hospital Indemnity Insurance,H14G.000 Health - Hospital Indemnity,Form,Closed - Approved,META-134237038,52,134237038,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134237038,True,https://filingaccess.serff.com/sfa/home/SD,[],9/5/24
Metropolitan Life Insurance Company,65978.0,Group Hospital Indemnity Insurance,H14G.000 Health - Hospital Indemnity,Form,Closed - Approved,META-134437422,52,134437422,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134437422,True,https://filingaccess.serff.com/sfa/home/SD,"['Certificate Rider', 'Certificate Rider']",3/17/25
Metropolitan Life Insurance Company,65978.0,Group Hospital Indemnity Insurance,H14G.000 Health - Hospital Indemnity,Form,Closed - Approved,META-134689372,52,134689372,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134689372,True,https://filingaccess.serff.com/sfa/home/SD,[],10/1/25
Metropolitan Life Insurance Company,65978.0,Group Hospital Indemnity Insurance,H14G.000 Health - Hospital Indemnity,Form,Closed - Filed,META-133807453,52,133807453,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133807453,True,https://filingaccess.serff.com/sfa/home/SD,[],9/7/23
Metropolitan Life Insurance Company,65978.0,Group Life and Accident and Health Insurance Forms,Group Health - Disability Income,Form,Closed - Disapproved,SERT-55AKVZ082/00-00/00-00/00,52,55AKVZ082/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=55AKVZ082/00,True,https://filingaccess.serff.com/sfa/home/SD,[],9/7/23
Metropolitan Life Insurance Company,-99.0,Group Long Term Care,Group Health (Senior Market) - Long Term Care,Form,Closed,LWIS-4HXNM2918/00-00/00-00/00,52,4HXNM2918/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=4HXNM2918/00,True,https://filingaccess.serff.com/sfa/home/SD,[],9/7/23
Metropolitan Life Insurance Company,65978.0,Group Long Term Care Insurance,Group Health (Senior Market) - Long Term Care,Form,Closed - Approved,SERT-57APBD641/00-00/00-00/00,52,57APBD641/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=57APBD641/00,True,https://filingaccess.serff.com/sfa/home/SD,[],9/7/23
Metropolitan Life Insurance Company,-99.0,Group Long Term Care Insurance,Group Health - Accident/Sickness,Form,Closed,LWIS-4P4QZ7564/00-00/00-00/00,52,4P4QZ7564/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=4P4QZ7564/00,True,https://filingaccess.serff.com/sfa/home/SD,[],9/7/23
Metropolitan Life Insurance Company,-99.0,Group Long Term Care Insurance - AARP,Group Health (Senior Market) - Long Term Care,Form,Closed,LWIS-4J73VH686/00-00/00-00/00,52,4J73VH686/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=4J73VH686/00,True,https://filingaccess.serff.com/sfa/home/SD,[],9/7/23
Metropolitan Life Insurance Company,65978.0,Group Term Life and Accident & Health Insurance,Group Health - Accident/Sickness,Form,Closed - Approved,SERT-55HN4M148/00-00/00-00/00,52,55HN4M148/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=55HN4M148/00,True,https://filingaccess.serff.com/sfa/home/SD,[],9/7/23
Metropolitan Life Insurance Company,-99.0,Group Term Life and Accident & Health Insurance,Group Health - Accident/Sickness,Form,Closed,SBET-4NNJXF753/00-00/00-00/00,52,4NNJXF753/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=4NNJXF753/00,True,https://filingaccess.serff.com/sfa/home/SD,[],9/7/23
